Aniela Pinto Kempka ,Faixa A ,Universidade do Estado de Santa Catarina ,SC ,UDESC ,SU
Anielle Christine Almeida Silva ,Faixa A ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Anisio Mendes Lacerda ,Faixa A ,Centro Federal de Educação Tecnológica de Minas G ,MG ,CEFET/MG ,SE
Anna Carolyna Lepesteur Gianlorenco ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Anna Maria Sales ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Anna Rafaela Cavalcante Braga ,Faixa A ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Anselmo de Athayde Costa e Silva ,Faixa A ,Universidade Federal do Pará ,PA ,UFPA ,NO
Anselmo Pereira de Lima ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Anselmo Ramalho Pitombeira Neto ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Anthony César de Souza Castilho ,Faixa A ,Universidade do Oeste Paulista ,SP ,UNOESTE ,SE
Antonia Mirian Nogueira de Moura Guerra ,Faixa A ,Universidade Federal do Oeste da Bahia ,BA ,UFOB ,NE
Antonio Almir Silva Gomes ,Faixa A ,Universidade Federal do Amapá ,AP ,UNIFAP ,NO
Antonio Augusto Rocha ,Faixa A ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Antonio Carlos Daltro de Freitas ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Antônio Carlos Pinheiro de Oliveira ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Antonio da Silva Silveira ,Faixa A ,Universidade Federal do Pará ,PA ,UFPA ,NO
Antonio Guilherme Fonseca Pacheco ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Antonio Hernandes Chaves Neto ,Faixa A ,Faculdade de Odontologia de Araçatuba ,SP ,UNESP/ARAÇATUBA ,SE
Antônio João Hocayen-da-Silva ,Faixa A ,Universidade Estadual do Centro-Oeste ,PR ,UNICENTRO ,SU
Antônio Márcio Tavares Thomé ,Faixa A ,Pontifícia Universidade Católica do Rio de Janeiro ,RJ ,PUC-Rio ,SE
Antonio Medeiros Peregrino da Silva ,Faixa A ,Universidade de Pernambuco ,PE ,UPE ,NE
Antônio Nélson Lima da Costa ,Faixa A ,Universidade Federal do Cariri ,CE ,UFCA ,NE
Antonio Pereira das Neves Neto ,Faixa A ,Centro de Pesquisas Aggeu Magalhães ,PE ,CPqAM ,NE
Antonio Vicente Mundim ,Faixa A ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Ariane Leite Rozza ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Arlete Vieira da Silva ,Faixa A ,Universidade Estadual de Santa Cruz ,BA ,UESC ,NE
Arnaldo Lôpo Mont'Alvão Neto ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Arnaldo Luis Mortatti ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Arquimedes Paixão de Santana Filho ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Arthur de Almeida Berberian ,Faixa A ,Centro Universitário FIEO ,SP ,UNIFIEO ,SE
Artur Harres de Oliveira ,Faixa A ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Arturo Ulises Fernandez Perez ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Ary Gadelha de Alencar Araripe Neto ,Faixa A ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Ary Serpa Neto ,Faixa A ,Instituto Israelita de Ensino e Pesquisa Albert Einste ,SP ,IIEPAE ,SE
Askery Alexandre Canabarro Barbosa da Silva ,Faixa A ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Astrogildo Fernandes da Silva Júnior ,Faixa A ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Ataís Bacchi ,Faixa A ,Fundação Meridional ,RS ,IMED ,SU
Atslands Rego da Rocha ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Augusto Quadros Teixeira ,Faixa A ,Instituto Nacional de Matemática Pura e Aplicada ,RJ ,IMPA ,SE
Augusto Wagner Menezes Teixeira Júnior ,Faixa A ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Aurelio da Costa Sabino Netto ,Faixa A ,Instituto Federal de Santa Catarina ,SC ,IFSC ,SU
Ayla Santana da Silva ,Faixa A ,Instituto Nacional de Tecnologia ,RJ ,INT ,SE
Bárbara Cristina Gallardo ,Faixa A ,Universidade do Estado de Mato Grosso ,MT ,UNEMAT ,CO
Barbara Estevao Clasen ,Faixa A ,Universidade Estadual do Rio Grande do Sul ,RS ,UERGS ,SU
Beatriz Castelar Duque Estrada ,Faixa A ,Fundação Instituto de Pesca do Estado do Rio de Ja ,RJ ,FIPERJ ,SE
Benilton de Sa Carvalho ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Benoît Francis Patrice Loeuille ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Bernardo de Souza ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Bernardo Sotto-Maior Peralva ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Bertha Furlan Polegato ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Bethania de Araujo Almeida ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Bianca Bentes da Silva ,Faixa A ,Universidade Federal do Pará ,PA ,UFPA ,NO
Bianca Ferreira da Silva ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Bianca Martins Gregório ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Boniek Castillo Dutra Borges ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Braulio Maia de Lana Sousa ,Faixa A ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Breno Arsioli Moura ,Faixa A ,Universidade Federal do ABC ,SP ,UFABC ,SE
Breno Ramos Sampaio ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Breno Rodrigues Lamaghere Galvão ,Faixa A ,Centro Federal de Educação Tecnológica de Minas G ,MG ,CEFET/MG ,SE
Bruna Anair Souto Dias ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Bruna de Moraes Mazetto Fonseca ,Faixa A ,Faculdade de Ciências Médicas da UNICAMP ,SP ,FCM/UNICAMP ,SE
Bruna Romana de Souza ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Bruno Angelo Strapasson ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Bruno Apolo Miranda Figueira ,Faixa A ,Universidade Federal do Oeste do Pará ,PA ,UFOPA ,NO
Bruno Benetti Junta Torres ,Faixa A ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Bruno Brito Lisboa ,Faixa A ,Fundação Estadual de Pesquisa Agropecuária ,RS ,FEPAGRO ,SU
Bruno Cavalini Cavenago ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Bruno de Araujo Penna ,Faixa A ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Bruno de Athayde Prata ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Bruno de Bezerril Andrade ,Faixa A ,Centro de Pesquisas Gonçalo Moniz - BA ,BA ,CPqGM ,NE
Bruno de Pinho Alho ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Bruno Eduardo Fernandes Mota ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Bruno Ferman ,Faixa A ,Escola de Economia de São Paulo ,SP ,EESP/FGV/SP ,SE
Bruno Figueiredo Damásio ,Faixa A ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Bruno Gabriel Nunes Pralon ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Bruno Manfredini Baroni ,Faixa A ,Fundação Universidade Federal de Ciências da Saúd ,RS ,UFCSPA ,SU
Bruno Montoani Silva ,Faixa A ,Universidade Federal de São João Del-Rei ,MG ,UFSJ ,SE
Bruno Pereira Nunes ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Bruno Sampaio Sant'Anna ,Faixa A ,Universidade Federal do Amazonas ,AM ,UFAM ,NO
Bruno Sanches Masiero ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Bruno Soares Moreira Cesar Borba ,Faixa A ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Bruno Tomio Goto ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Bruno Vilhena Adorno ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Bruno Werneck Mintz ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Cácio Luiz Boechat ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Caio Antonio Carbonari ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Caio César Costa Ribeiro Mira ,Faixa A ,Universidade do Vale do Rio dos Sinos ,RS ,UNISINOS ,SU
Caio César de Melo Freire ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Caio Maximino de Oliveira ,Faixa A ,Universidade Federal do Sul e Sudeste do Pará ,PA ,UNIFESSPA ,NO
Caio Tavares Fagundes ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Caio Tavora Rachid Coelho da Costa ,Faixa A ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Caio Vinícius Gabrig Turbay Rangel ,Faixa A ,Universidade Federal do Espírito Santo ,ES ,UFES ,SE
Cali Laguna Achon ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Camila Celeste Brandão Ferreira Ítavo ,Faixa A ,Universidade Federal de Mato Grosso do Sul ,MS ,UFMS ,CO
Camila de Oliveira Rodini ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Camila Fonseca Lopes Brandao ,Faixa A ,"Instituto Federal de Educação, Ciência e Tecnologia ",BA ,IFBAIANO ,NE
Camila Marchetti Maroneze ,Faixa A ,Universidade Presbiteriana Mackenzie ,SP ,MACKENZIE ,SE
Camila Pegoraro ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Camila Peres Buzalaf ,Faixa A ,Universidade do Sagrado Coração ,SP ,USC ,SE
Camila Sissa Antunes ,Faixa A ,Universidade Comunitária da Região de Chapecó ,SC ,UNOCHAPECO ,SU
Camilah Antunes Zappes ,Faixa A ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Camilla Djenne Buarque Müller ,Faixa A ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Camille de Moura Balarini ,Faixa A ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Camille Eichelberger Granada ,Faixa A ,Centro Universitário Univates ,RS ,UNIVATES ,SU
Camille Ferreira Mannarino ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Camilo Molino Guidoni ,Faixa A ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Candida Soares da Costa ,Faixa A ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Carina Aparecida Marosti Dessotte ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Carla Biancha Angelucci ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Carla Eloize Carducci ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Carla Ferreira Rezende ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Carla Patrícia Acioli Lins Guaraná ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Carla Regina Silva ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Carla Renata Sipert ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Carla Rosane Mendanha da Cunha ,Faixa A ,Universidade Estadual de Goiás ,GO ,UEG ,CO
Carla Sirtori ,Faixa A ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Carla Speroni Ceron ,Faixa A ,Universidade Federal de Alfenas ,MG ,UNIFAL/MG ,SE
Carlise Beddin Fritzen Freire ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Carlo José Napolitano ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Carlos Adriano Santos Gomes ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Carlos Alberto de Carvalho ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Carlos Alberto Galeano Suarez ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Carlos Alberto Zeituni ,Faixa A ,Comissão Nacional de Energia Nuclear ,RJ ,CNEN ,SE
Carlos Alexandre Gomes Costa ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Carlos Alexandre Souza Bier ,Faixa A ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Carlos Augusto do Nascimento Oliveira ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Carlos Bernard Moreno Cerqueira Silva ,Faixa A ,Universidade Estadual do Sudoeste da Bahia ,BA ,UESB ,NE
Carlos Eduardo Avelino Cabral ,Faixa A ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Carlos Eduardo Cavalcante ,Faixa A ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Carlos Eduardo Coutinho da Costa ,Faixa A ,Universidade Federal Rural do Rio de Janeiro ,RJ ,UFRRJ ,SE
Carlos Eduardo Keutenedjian Mady ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Carlos Eduardo Silveira ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Carlos Eduardo Suprinyak ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Carlos Eiji Hirata Ventura ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Carlos Henrique de Castro ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Carlos Henrique Silva do Carmo ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Carlos Héracles Morais de Lima ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Carlos Humberto Oliveira Costa ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Carlos Jose Todero Peixoto ,Faixa A ,Escola de Engenharia de Lorena ,SP ,EEL/USP ,SE
Carlos Nascimento Silla Junior ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Carlos Nelson de Paula Konder ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Carlos Newdmar Vieira Fernandes ,Faixa A ,Instituto Federal do Ceará - Campus Iguatu ,CE ,IFCE/Iguatu ,NE
Carlos Rodolfo Tavares de Gois ,Faixa A ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Carlos Sander ,Faixa A ,Universidade Federal de Roraima ,RR ,UFRR ,NO
Carolina Alves Ferreira de Carvalho ,Faixa A ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Carolina Bremm ,Faixa A ,Fundação Estadual de Pesquisa Agropecuária ,RS ,FEPAGRO ,SU
Carolina Rosal Teixeira de Souza ,Faixa A ,Universidade Federal do Pará ,PA ,UFPA ,NO
Caroline de Fátima Aquino Moreira ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Caroline Pauletto Spanhol ,Faixa A ,Universidade Federal de Mato Grosso do Sul ,MS ,UFMS ,CO
Caroline Rigotto ,Faixa A ,Universidade Feevale ,RS ,FEEVALE ,SU
Carolinne de Sales Marques ,Faixa A ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Cássio Leonardo Rodrigues ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Catarina Machado Azeredo ,Faixa A ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Catarina Raposo Dias Carneiro ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Catharina Leite Matos ,Faixa A ,Instituto de Saúde Coletiva ,BA ,UFBA ,NE
Catia Grisa ,Faixa A ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Cecilia de Carvalho Castro e Silva ,Faixa A ,Universidade Presbiteriana Mackenzie ,SP ,MACKENZIE ,SE
Cecílio Frois Caldeira Júnior ,Faixa A ,Instituto Tecnológico Vale - Belém I ,PA ,ITV /BELÉM I ,NO
Celina Nunes de Alcântara ,Faixa A ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Celio Rodrigues Muniz ,Faixa A ,Universidade Estadual do Ceará ,CE ,UECE ,NE
Celso Koetz Junior ,Faixa A ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Celso Satoshi Sakuraba ,Faixa A ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Cesar Aparecido da Silva ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Cesar Augusto Ticona Benavente ,Faixa A ,Instituto Nacional de Pesquisas da Amazônia ,AM ,INPA ,NO
César Manuel Vargas Benitez ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Cézar Augusto Ramos Santos ,Faixa A ,Fundação Getúlio Vargas ,RJ ,FGV ,SE
Charles Ricardo Lopes ,Faixa A ,Universidade Metodista de Piracicaba ,SP ,UNIMEP ,SE
Chayane da Rocha ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Christian Gonçalves Alonso ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Christina Cesar Praça Brasil ,Faixa A ,Universidade de Fortaleza ,CE ,UNIFOR ,NE
Cibele Aparecida Crispim ,Faixa A ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Cibele Hummel do Amaral ,Faixa A ,Universidade Federal de Viçosa ,MG ,UFV ,SE
Cidinalva Silva Câmara Neris ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Cíndia Brustolin ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Cinthia Magda Fernandes Ariosi ,Faixa A ,Fórum Regional Permanente de Educ. de 0 a 12 anos ,SP ,FORPEDI ,SE
Cíntia Alves Salgado Azoni ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Circe Mara Marques ,Faixa A ,Universidade Alto Vale do Rio do Peixe ,SC ,UNIARP ,SU
Clara Slade Oliveira ,Faixa A ,Empresa Brasileira de Pesquisa Agropecuária ,DF ,EMBRAPA ,CO
Clarice Dias de Albuquerque ,Faixa A ,Universidade Federal do Cariri ,CE ,UFCA ,NE
Clarissa Carneiro Mussi ,Faixa A ,Universidade do Sul de Santa Catarina ,SC ,UNISUL ,SU
Clarissa Franzoi Dri ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Clarissa Lin Yasuda ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Clarissa Maria Rosa Gagliardi ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Claudener Souza Teixeira ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Cláudia Beatriz de Castro Nascimento Ometto ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Claudia de Alencar Serra e Sepulveda ,Faixa A ,Universidade Estadual de Feira de Santana ,BA ,UEFS ,NE
Cláudia Freire de Andrade Morais Penna ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Claudia Gomes ,Faixa A ,Universidade Federal de Alfenas ,MG ,UNIFAL/MG ,SE
Claudia Klose Parise ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Claudia Maria Hansel ,Faixa A ,Universidade de Caxias do Sul ,RS ,UCS ,SU
Cláudia Rodrigues de Freitas ,Faixa A ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Cláudia Santos Martiniano Sousa ,Faixa A ,Universidade Estadual da Paraíba ,PB ,UEPB ,NE
Claudia Schemes ,Faixa A ,Universidade Feevale ,RS ,FEEVALE ,SU
Claudia Simões Gurgel ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Claudia Siqueira Baltar ,Faixa A ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Claudinei de Camargo Santana ,Faixa A ,Universidade Estadual do Sudoeste da Bahia ,BA ,UESB ,NE
Claudio Andre Barbosa de Lira ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Cláudio de Araújo Wanderley ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Claudio Leones Bazzi ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Claudio Lucas Nunes de Oliveira ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Claudio Machado Diniz ,Faixa A ,Universidade Católica de Pelotas ,RS ,UCPEL ,SU
Claudio Marcondes de Castro Filho ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Claudio Miranda da Rocha ,Faixa A ,Escola de Educação Física e Esporte de Ribeirão Pre ,SP ,EEFERP ,SE
Cláudio Roberto Novello ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Cláudio Rodrigo Nogueira ,Faixa A ,Universidade Federal da Grande Dourados ,MS ,UFGD ,CO
Claudomiro de Souza de Sales Junior ,Faixa A ,Universidade Federal do Pará ,PA ,UFPA ,NO
Claunir Pavan ,Faixa A ,Universidade Federal da Fronteira Sul ,SC ,UFFS ,SU
Cleber Damião Rocco ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Cleber Galvão Novaes ,Faixa A ,Universidade Estadual do Sudoeste da Bahia ,BA ,UESB ,NE
Cléber Pinto Camacho ,Faixa A ,Universidade Nove de Julho ,SP ,UNINOVE ,SE
Cleber Zanchettin ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Cledimar Rogério Lourenzi ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Cleidson Manoel Gomes da Silva ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Cleonice Fátima Bracciali ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Cleumar da Silva Moreira ,Faixa A ,"Instituto Federal de Educação, Ciência e Tecnologia ",PB ,IFPB ,NE
Cleuton César Ripol de Freitas ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Cleverson Filgueiras ,Faixa A ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Clézio dos Santos ,Faixa A ,Universidade Federal Rural do Rio de Janeiro ,RJ ,UFRRJ ,SE
Clodualdo Venicio de Sousa ,Faixa A ,Universidade Federal de Itajubá ,MG ,UNIFEI ,SE
Cristian Cechinel ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Cristiana Lima Dora ,Faixa A ,Universidade Federal do Rio Grande ,RS ,FURG ,SU
Cristiana Losekann ,Faixa A ,Universidade Federal do Espírito Santo ,ES ,UFES ,SE
Cristiane Baccin Bendo Neves ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Cristiane Bastos de Mattos ,Faixa A ,Universidade Feevale ,RS ,FEEVALE ,SU
Cristiane Canan ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Cristiane Cardoso de Paula ,Faixa A ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Cristiane Cominetti ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Cristiane de Almeida Baldini Cardoso ,Faixa A ,Universidade Cruzeiro do Sul ,SP ,UNICSUL ,SE
Cristiane Faiad de Moura ,Faixa A ,Universidade de Brasília ,DF ,UnB ,CO
Cristiane Fernandes de Assis ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Cristiane Funghetto Fuzinatto ,Faixa A ,Universidade Federal da Fronteira Sul ,SC ,UFFS ,SU
Cristiane Luchese ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Cristiane Marques dos Reis ,Faixa A ,Universidade Estadual de Mato Grosso do Sul ,MS ,UEMS ,CO
Cristiane Paula de Castro Gonçalves ,Faixa A ,Universidade Federal de Ouro Preto ,MG ,UFOP ,SE
Cristiane Pereira Borges Saito ,Faixa A ,Universidade do Estado do Amazonas ,AM ,UEA ,NO
Cristiane Rodrigues Guzzo Carvalho ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Cristiano André da Costa ,Faixa A ,Universidade do Vale do Rio dos Sinos ,RS ,UNISINOS ,SU
Cristiano Bigonha Tibiriçá ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Cristiano de Oliveira Maciel ,Faixa A ,Pontifícia Universidade Católica do Paraná ,PR ,PUC/PR ,SU
Cristiano dos Santos Rodrigues ,Faixa A ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Cristiano Gautério Schmidt ,Faixa A ,Universidade Federal do Rio Grande ,RS ,FURG ,SU
Cristiano Gonçalves Ponte ,Faixa A ,"Instituto Federal de Educação, Ciência e Tecnologia ",RJ ,IFRJ ,SE
Cristiano José Scheuer ,Faixa A ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Cristiano Marcos Agulhari ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Cristina Araripe Ferreira ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
